rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/clip_fraction,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/learning_rate,train/loss,train/explained_variance,train/approx_kl
405.55,209,929792,3420,178.17446854000002,125,0.04521484375,4530,-0.42240692069754004,-0.00236872156674508,69.70341047644615,0.2,0.0003,14.468840599060059,0.9146167635917664,0.0034011956
410.32,210,931840,3437,176.59333358000003,125,0.114892578125,4540,-0.3995108908973634,-0.0015303128166124225,106.59378664195538,0.2,0.0003,15.582263946533203,0.9077754020690918,0.013880818
423.06,211,933888,3453,173.86966700999997,125,0.065283203125,4550,-0.4710839051753283,0.00014449759910348803,47.09470307230949,0.2,0.0003,28.247817993164062,0.9136563539505005,0.00736349
425.7,212,935936,3469,173.05891155,125,0.082373046875,4560,-0.5258108298294246,0.0013100234122248367,13.393010613508523,0.2,0.0003,1.354775309562683,0.8020187616348267,0.009200829
431.76,213,937984,3485,169.8991459,125,0.05888671875,4570,-0.4155295346863568,-0.005194693156227004,123.23252158164978,0.2,0.0003,16.451038360595703,0.819497287273407,0.010470131
411.79,214,940032,3502,173.28239877,125,0.036962890625,4580,-0.47611938789486885,-0.0014771786431083457,93.5855517178774,0.2,0.0003,47.52936553955078,0.8350100517272949,0.002946062
406.93,215,942080,3519,176.55321371999997,125,0.069580078125,4590,-0.4508154809474945,-0.0016487410612171516,44.374554759263994,0.2,0.0003,6.8654279708862305,0.8962064385414124,0.0060287425
394.0,216,944128,3536,182.93611148,125,0.063671875,4600,-0.4610374944284558,-0.002419368043774739,51.77618580162525,0.2,0.0003,14.968673706054688,0.83133864402771,0.0038482682
370.61,217,946176,3553,186.13389444999996,125,0.024755859375,4610,-0.35773217529058454,-0.0004808300029253587,116.74665833115577,0.2,0.0003,92.04283142089844,0.7888062596321106,0.0018348617
371.09,218,948224,3570,185.42187306,125,0.05146484375,4620,-0.44528439324349167,6.982008926570415e-05,90.89689738899469,0.2,0.0003,32.144813537597656,0.9128523468971252,0.0052501485
372.71,219,950272,3586,183.04279799000008,125,0.05068359375,4630,-0.4651701216585934,-0.002361395748448558,65.30818689167499,0.2,0.0003,49.54131317138672,0.8164896965026855,0.003855154
359.69,220,952320,3603,178.06388554000006,125,0.0294921875,4640,-0.4197869574651122,0.00012566731602419167,116.84323793053628,0.2,0.0003,36.52100372314453,0.7078475952148438,0.0033013008
356.87,221,954368,3620,179.28597222999997,125,0.045556640625,4650,-0.3361393155064434,-0.002370536648959387,222.4001665830612,0.2,0.0003,32.17160415649414,0.7452691793441772,0.0031732884
362.59,222,956416,3637,180.60622219999996,125,0.10859375,4660,-0.5804230436682701,0.0005900507530895993,7.488799783028663,0.2,0.0003,3.738896131515503,0.8890091180801392,0.009090543
364.94,223,958464,3653,184.93784675999996,125,0.0998046875,4670,-0.48477648142725227,-0.002594099615816958,61.267197880893946,0.2,0.0003,8.550542831420898,0.6996288299560547,0.0077444757
372.62,224,960512,3670,181.26027496999995,124,0.075830078125,4680,-0.45503355385735633,-0.0016174397853319534,55.42133241146803,0.2,0.0003,13.106401443481445,0.9176763296127319,0.009917892
376.85,225,962560,3686,178.95890351999995,124,0.069384765625,4690,-0.44870751770213246,-0.001430880198313389,39.162152995169166,0.2,0.0003,11.613024711608887,0.8788944482803345,0.008046165
388.0,226,964608,3703,178.35013790999997,124,0.066455078125,4700,-0.44084433633834125,-0.0008044584639719688,53.83962708264589,0.2,0.0003,4.222822189331055,0.893293559551239,0.0112581095
383.08,227,966656,3719,170.98464767,124,0.078857421875,4710,-0.5887234582565725,-0.003210328216664493,15.353480042517186,0.2,0.0003,2.5727453231811523,0.9385874271392822,0.016535996
365.69,228,968704,3736,166.90592198,124,0.033154296875,4720,-0.35624662125483153,-0.0033326785676763395,197.26299644112586,0.2,0.0003,56.01702117919922,0.8377782702445984,0.00282485
361.41,229,970752,3753,166.45145147,124,0.037451171875,4730,-0.35449094851501284,-0.0013318990939296782,194.3618381857872,0.2,0.0003,122.37277221679688,0.8410475850105286,0.005079588
359.44,230,972800,3769,167.24689134,124,0.092431640625,4740,-0.4926538766361773,-0.002501975535415113,23.39403591454029,0.2,0.0003,4.147289752960205,0.9323334693908691,0.005980986
355.69,231,974848,3785,167.60928581999997,124,0.01796875,4750,-0.3251914376858622,-0.0011302984145004301,135.00924561023712,0.2,0.0003,20.014501571655273,0.8438113331794739,0.0021925715
351.13,232,976896,3801,166.60207602999998,124,0.049560546875,4760,-0.4010855877771974,-0.0010926529939752072,83.07015576064586,0.2,0.0003,10.589759826660156,0.867168128490448,0.004358112
357.68,233,978944,3818,167.70282573,124,0.04345703125,4770,-0.38961348053999245,-0.002399161670473404,68.63196153640747,0.2,0.0003,27.593473434448242,0.82831871509552,0.004746338
368.8,234,980992,3834,166.15700098999997,124,0.095654296875,4780,-0.5079683179035783,-0.0007067665050271898,17.510843256860973,0.2,0.0003,1.9041110277175903,0.8296844959259033,0.006787608
373.98,235,983040,3851,165.99827452999997,124,0.1744140625,4790,-0.47677416345104573,-0.0017946572144865059,62.08242978528142,0.2,0.0003,13.605931282043457,0.8686319589614868,0.013435071
363.47,236,985088,3868,170.1335862,124,0.035498046875,4800,-0.3616475211456418,-0.0028440129026421346,37.96870497763157,0.2,0.0003,12.552577018737793,0.9351189136505127,0.003516723
365.64,237,987136,3885,169.36583588000002,124,0.04638671875,4810,-0.31931857890449467,-0.0005159482127055526,53.25280140340328,0.2,0.0003,50.08040237426758,0.9008121490478516,0.004634933
371.02,238,989184,3901,171.7624322,124,0.0375,4820,-0.3735577412880957,-0.001571807278378401,100.37507997751236,0.2,0.0003,10.71459674835205,0.8053580522537231,0.0045037614
363.8,239,991232,3918,172.92892839999996,124,0.05166015625,4830,-0.3611643108539283,-0.0014005996636115015,118.68187837004662,0.2,0.0003,11.302860260009766,0.8102453351020813,0.0030023633
351.76,240,993280,3935,174.01878202000003,124,0.04423828125,4840,-0.42697756700217726,0.00018101667519658803,103.83872423171997,0.2,0.0003,26.350610733032227,0.7396931648254395,0.004392528
351.68,241,995328,3951,177.88585841999998,124,0.039697265625,4850,-0.4030172761529684,-0.0006161906581837684,92.41145533919334,0.2,0.0003,29.64909553527832,0.688462495803833,0.0062498744
347.02,242,997376,3968,179.10380336999995,124,0.0740234375,4860,-0.4107476043514907,-0.0017553413723362609,50.62034448683262,0.2,0.0003,33.37569046020508,0.8841061592102051,0.009564325
347.84,243,999424,3985,176.80788178999998,124,0.078271484375,4870,-0.46409998312592504,0.0016094437945866958,48.791955401003364,0.2,0.0003,3.711212635040283,0.8105887770652771,0.007984629
356.45,244,1001472,4001,182.49726111,124,0.0416015625,4880,-0.4703167097643018,-0.0010319401320884936,79.63985624462366,0.2,0.0003,61.46711730957031,0.8256139159202576,0.004777017
355.52,245,1003520,4018,178.82926956,124,0.02900390625,4890,-0.3837654447183013,-0.0003555907227564603,123.25247766971589,0.2,0.0003,97.93445587158203,0.6721528768539429,0.002899676
366.22,1,1005568,11,182.73855351000003,172,0.06474609375,4900,-0.3763195583131164,-0.0018243824626551941,97.62886307835579,0.2,0.0003,27.27301597595215,0.864143967628479,0.0032637306
366.48,2,1007616,28,186.38690073,141,0.147802734375,4910,-0.4896204392425716,0.00014740946789970621,20.76996725052595,0.2,0.0003,6.248900890350342,0.9449154138565063,0.015303362
371.85,3,1009664,46,186.24659689,133,0.03720703125,4920,-0.3733008337207139,5.162697052583098e-05,34.56743124872446,0.2,0.0003,16.936933517456055,0.8569564819335938,0.0027913193
378.99,4,1011712,63,183.1337246,129,0.165673828125,4930,-0.5092106975615025,-0.0037088966637384146,71.62786347419024,0.2,0.0003,20.6162109375,0.8660855889320374,0.010714542
381.47,5,1013760,80,182.42287349999998,127,0.04833984375,4940,-0.3557680046185851,-0.0008975386852398514,127.85474735796451,0.2,0.0003,36.60064697265625,0.8657564520835876,0.005256952
385.88,6,1015808,97,180.96133165999996,126,0.07802734375,4950,-0.5845810893923045,-0.0009527568065095693,26.352033471316098,0.2,0.0003,13.281427383422852,0.8970595002174377,0.010916399
383.39,7,1017856,113,177.33975635,125,0.047705078125,4960,-0.41029095128178594,-0.0009998082619858905,80.07220599651336,0.2,0.0003,29.850730895996094,0.7277977466583252,0.00996574
391.67,8,1019904,130,178.54397364,125,0.035302734375,4970,-0.36001689480617644,-0.001225730445003137,64.0820371389389,0.2,0.0003,21.95062828063965,0.7929033041000366,0.0037554242
396.89,9,1021952,147,177.69577053999993,125,0.1638671875,4980,-0.5454350774176419,0.004765109709114768,5.351129814889282,0.2,0.0003,0.7048291563987732,0.813422441482544,0.016379826
395.97,10,1024000,163,176.45642057,125,0.03935546875,4990,-0.4098531469702721,-0.00013905109371989966,24.188703490793706,0.2,0.0003,4.90511417388916,0.7532181143760681,0.0040021436
394.86,11,1026048,180,172.59861706000004,124,0.023193359375,5000,-0.3151212954428047,-0.0012693365453742445,58.42034181058407,0.2,0.0003,24.832874298095703,0.8503859639167786,0.0028068058
391.91,12,1028096,197,170.18395991999998,124,0.06435546875,5010,-0.4723588083870709,-0.00041042962693609296,84.65685195922852,0.2,0.0003,19.827430725097656,0.7633110284805298,0.0029351213
406.08,13,1030144,214,172.90001873,124,0.11494140625,5020,-0.41746711591258645,-0.0038295863079838453,99.55021559894085,0.2,0.0003,61.88002014160156,0.7526408433914185,0.009231242
405.95,14,1032192,231,171.08399830000002,123,0.025732421875,5030,-0.43210355611518025,0.0007830976828699932,39.38574541509151,0.2,0.0003,22.935283660888672,0.865350067615509,0.0037194667
409.19,15,1034240,248,161.77000956999998,123,0.062060546875,5040,-0.43592319190502166,-0.00010164300620090217,47.969202012568715,0.2,0.0003,16.007051467895508,0.8622822761535645,0.004647901
419.43,16,1036288,265,158.04518893,123,0.039501953125,5050,-0.3863410849124193,0.00019800074369413778,133.2892233222723,0.2,0.0003,22.722333908081055,0.6958345770835876,0.0062418394
421.07,17,1038336,282,154.11553795,123,0.055712890625,5060,-0.4247025644406676,-0.0016260410819086246,52.20026777088642,0.2,0.0003,4.281619071960449,0.8944666385650635,0.00797856
398.35,18,1040384,300,154.4568066,122,0.030517578125,5070,-0.33680568607524036,-0.002353852303349413,161.7167822957039,0.2,0.0003,45.088348388671875,0.6567005515098572,0.0037196518
399.39,19,1042432,317,154.14505118,122,0.04375,5080,-0.32947363224811854,-0.0018968215998029336,206.88664150238037,0.2,0.0003,150.64260864257812,0.7254317402839661,0.0037878747
389.49,20,1044480,334,155.88925086999998,122,0.04208984375,5090,-0.27168979272246363,-0.001327809078793507,108.61973780989646,0.2,0.0003,36.08028030395508,0.7754323482513428,0.0035293722
387.85,21,1046528,351,156.03653495999998,122,0.03095703125,5100,-0.3062093297485262,-0.001617997903667856,129.27181910276414,0.2,0.0003,29.854265213012695,0.8085834980010986,0.0020999128
376.65,22,1048576,368,157.11003381999998,122,0.1251953125,5110,-0.39211693881079557,-0.0043009667657315735,68.30908800661564,0.2,0.0003,33.03096389770508,0.7651424407958984,0.013645514
387.34,23,1050624,385,161.59611432,122,0.065576171875,5120,-0.4093589342199266,-0.0009369741863338276,47.40335346609354,0.2,0.0003,24.03406524658203,0.8863248229026794,0.004474828
384.83,24,1052672,402,164.00359708,122,0.034521484375,5130,-0.32713620462454857,-0.0009192090699798427,43.47367297112942,0.2,0.0003,6.357019901275635,0.7419549226760864,0.0041803685
385.81,25,1054720,419,164.01416045999997,122,0.192919921875,5140,-0.5747881743125618,-0.02065834379463922,35.522811603546145,0.2,0.0003,11.566193580627441,0.7238039374351501,0.023252321
367.37,26,1056768,435,164.78658079999997,122,0.044677734375,5150,-0.4572321161627769,-0.0001120210174121894,64.20812130868435,0.2,0.0003,19.570188522338867,0.7957433462142944,0.005222135
357.51,27,1058816,452,162.13964732,122,0.05478515625,5160,-0.32006751708686354,0.0006813092390075326,94.14151894450188,0.2,0.0003,11.612911224365234,0.8825998306274414,0.0062009976
349.34,28,1060864,468,169.07953880999997,122,0.053173828125,5170,-0.3141094293445349,-0.0012700291175860912,112.8570689022541,0.2,0.0003,15.014257431030273,0.8424385190010071,0.0048137703
358.65,29,1062912,485,169.76935162,122,0.040771484375,5180,-0.3043914414010942,-0.0009978872854844666,70.54902850985528,0.2,0.0003,29.207855224609375,0.9050782322883606,0.006976648
365.45,30,1064960,501,172.13906989,122,0.096630859375,5190,-0.43678238093852995,0.0008936286307289265,50.22781066298485,0.2,0.0003,14.677519798278809,0.7788426280021667,0.0066109123
368.68,31,1067008,518,169.55832460000002,122,0.126123046875,5200,-0.4805591727606952,0.000954434450250119,14.57796136289835,0.2,0.0003,14.899612426757812,0.897013783454895,0.014111233
370.9,32,1069056,535,170.25270323,122,0.0494140625,5210,-0.35350836142897607,-0.0010382187901996076,47.01180735528469,0.2,0.0003,33.03645706176758,0.8479147553443909,0.0073852893
386.99,33,1071104,552,170.48543092999998,122,0.035107421875,5220,-0.4001489023678005,-0.0015469622041564435,53.40439308583736,0.2,0.0003,12.389013290405273,0.8315049409866333,0.0039620493
376.72,34,1073152,568,179.2184438,122,0.128369140625,5230,-0.5744595915079117,0.0023308234856813216,9.138408029824495,0.2,0.0003,2.2782785892486572,0.7248661518096924,0.008482471
373.34,35,1075200,586,179.04733455999997,122,0.0419921875,5240,-0.3336320208851248,-0.0025255817745346576,48.06552891433239,0.2,0.0003,20.083921432495117,0.903005063533783,0.0062096547
372.71,36,1077248,603,175.91773050000003,122,0.03173828125,5250,-0.3694827300030738,-0.0010616496379952877,149.18905116319655,0.2,0.0003,18.753650665283203,0.7388862371444702,0.0031734651
379.58,37,1079296,620,178.32937534999996,122,0.033056640625,5260,-0.34816011944785713,-0.001959067005373072,130.3640270471573,0.2,0.0003,31.48948860168457,0.7836257815361023,0.0034034192
372.79,38,1081344,637,177.33091564999998,122,0.036962890625,5270,-0.3076056418009102,-0.0014895916363457217,86.85377514362335,0.2,0.0003,49.795711517333984,0.8866555094718933,0.0027707997
371.94,39,1083392,654,171.14962475000004,121,0.038525390625,5280,-0.30136950993910433,-0.0017644357576500624,133.51746209263803,0.2,0.0003,55.140926361083984,0.817756175994873,0.0034283043
364.84,40,1085440,671,171.51030622000002,121,0.04111328125,5290,-0.3910480043850839,-0.002573001723794732,136.08716445863246,0.2,0.0003,47.39738845825195,0.8278251886367798,0.005743562
372.04,41,1087488,688,171.24812389000002,121,0.044384765625,5300,-0.3302399280015379,-0.0020413869264302776,110.94549283385277,0.2,0.0003,18.44948387145996,0.810441792011261,0.0032416654
371.34,42,1089536,706,163.81186186000002,121,0.120068359375,5310,-0.5253634636290372,-0.002312338992487639,17.861405918002127,0.2,0.0003,1.9479875564575195,0.753357470035553,0.007011703
367.99,43,1091584,722,163.3609917,121,0.083984375,5320,-0.37550351219251754,-0.0009296640724642202,112.38522357940674,0.2,0.0003,55.368839263916016,0.838188886642456,0.002863374
373.47,44,1093632,739,163.12321360999997,121,0.052587890625,5330,-0.3420455207116902,-0.0024602832141681573,89.77209752500058,0.2,0.0003,28.49657440185547,0.8638929724693298,0.0077522714
388.65,45,1095680,755,163.14306211,121,0.050634765625,5340,-0.3597710359841585,-0.003522574000817258,124.22194407582283,0.2,0.0003,144.46600341796875,0.7633612155914307,0.012323006
398.55,46,1097728,772,159.0525312,122,0.10693359375,5350,-0.5844096596352756,0.0016675683436915278,37.416119906678794,0.2,0.0003,14.973613739013672,0.7428969144821167,0.010802381
411.33,47,1099776,788,161.8808642,122,0.02919921875,5360,-0.3378364929463714,-0.00039901891577756035,70.62064265608788,0.2,0.0003,14.340706825256348,0.8386969566345215,0.0028860243
411.96,48,1101824,804,157.49632105000003,122,0.119921875,5370,-0.42986263567581773,-0.0029829538107151166,49.58177068680525,0.2,0.0003,55.490501403808594,0.845988929271698,0.009657338
420.63,49,1103872,821,156.40765971000002,122,0.0345703125,5380,-0.310060645872727,-0.0013929681430454367,166.80872274041175,0.2,0.0003,22.619693756103516,0.8179007768630981,0.004394862
388.86,50,1105920,838,156.62302647,122,0.09111328125,5390,-0.45116222407668827,0.002058274851879105,35.6870555460453,0.2,0.0003,7.5768513679504395,0.9095351099967957,0.010231683
377.01,51,1107968,855,153.94001889,122,0.033154296875,5400,-0.3942021351307631,0.0004154474940150976,151.86331902742387,0.2,0.0003,60.5219841003418,0.7005869150161743,0.0028607883
365.02,52,1110016,872,153.72844849,122,0.043408203125,5410,-0.33384471759200096,-0.0020259947952581568,95.65135429799557,0.2,0.0003,55.013248443603516,0.7545166015625,0.010059571
367.97,53,1112064,888,163.63192379999998,122,0.040966796875,5420,-0.28417640114203097,0.0004935858203680254,61.43834962248802,0.2,0.0003,39.45357894897461,0.916743278503418,0.0067796065
376.67,54,1114112,905,166.27136697000003,122,0.06103515625,5430,-0.3492284837178886,0.0015952208021190017,32.450165854394434,0.2,0.0003,15.050116539001465,0.6102114319801331,0.003388725
377.54,55,1116160,921,166.13912225,122,0.069482421875,5440,-0.3770115439780056,-0.001418900306452997,23.4764750726521,0.2,0.0003,10.00490951538086,0.8907731771469116,0.010937399
379.81,56,1118208,938,165.92019727,122,0.031640625,5450,-0.2654794504866004,-0.0003373538434971124,158.0187763929367,0.2,0.0003,130.7337188720703,0.7420859932899475,0.0025153675
380.91,57,1120256,955,167.01242341999998,122,0.03447265625,5460,-0.277931112004444,-0.00025495722948107866,123.60392735600472,0.2,0.0003,92.29922485351562,0.7601275444030762,0.005030269
372.86,58,1122304,971,173.50800708,122,0.040576171875,5470,-0.3200981357134879,-0.0016427101334556937,107.42609275579453,0.2,0.0003,21.818086624145508,0.824091911315918,0.0049206372
365.91,59,1124352,988,171.524374,122,0.046728515625,5480,-0.2914451077580452,-0.002771332414704375,97.49487169384956,0.2,0.0003,44.92460632324219,0.859515368938446,0.006671384
369.11,60,1126400,1004,173.35382463999997,122,0.091162109375,5490,-0.42999184411019087,0.00013756460102740676,100.48504282981158,0.2,0.0003,25.757537841796875,0.779880166053772,0.008717759
363.62,61,1128448,1021,175.49787583999995,122,0.05087890625,5500,-0.43471349496394396,0.0035322178489877844,49.87519731521606,0.2,0.0003,26.763916015625,0.8660163879394531,0.0069958842
371.2,62,1130496,1038,175.91837108000004,122,0.036181640625,5510,-0.2896290596574545,-0.000711869596852921,87.87286942601204,0.2,0.0003,36.19480895996094,0.7808616757392883,0.002441647
377.63,63,1132544,1054,175.19945322000004,122,0.05810546875,5520,-0.35384738841094077,0.0022577229829039425,27.661509434878827,0.2,0.0003,8.41235065460205,0.9351515173912048,0.006598448
369.09,64,1134592,1071,178.55175406,122,0.143017578125,5530,-0.5453166386112571,0.0016759595688199624,7.405209160968662,0.2,0.0003,5.2670440673828125,0.9337705373764038,0.009987179
381.47,65,1136640,1088,174.07425445999996,122,0.18818359375,5540,-0.47463607266545293,-0.0025094083102885634,8.643331237137318,0.2,0.0003,1.874808669090271,0.9497426152229309,0.014696296
383.67,66,1138688,1104,177.37849532999996,122,0.0517578125,5550,-0.39561730809509754,-0.0018311272055143491,38.672188565135,0.2,0.0003,13.428049087524414,0.870220422744751,0.0034619751
385.71,67,1140736,1120,177.27728318,122,0.026416015625,5560,-0.35375779028981924,-0.0026219373801723124,94.79625342786312,0.2,0.0003,84.50114440917969,0.4198552370071411,0.0034462605
381.97,68,1142784,1137,182.82716768999998,122,0.020849609375,5570,-0.26387330135330556,-0.001094631841260707,100.03316612243653,0.2,0.0003,26.7685604095459,0.7573562264442444,0.0025835275
378.72,69,1144832,1153,182.21429747000002,122,0.0275390625,5580,-0.2731072375085205,-0.0014422040403587744,103.29169375300407,0.2,0.0003,55.09416580200195,0.8036834597587585,0.0032652393
375.43,70,1146880,1169,187.41183521000002,122,0.033056640625,5590,-0.27736383890733124,-0.002043589547974989,58.20095942318439,0.2,0.0003,24.585208892822266,0.8819553852081299,0.0030113673
384.09,71,1148928,1185,188.14828367,122,0.05390625,5600,-0.4091532434336841,-0.0013662321434821934,52.87960943877697,0.2,0.0003,4.7527546882629395,0.778915524482727,0.004222582
388.67,72,1150976,1201,186.73499664,122,0.041748046875,5610,-0.2970351797528565,-0.0027247332385741175,43.86272921264172,0.2,0.0003,31.14158821105957,0.8591302633285522,0.0035024774
386.3,73,1153024,1218,188.72060238999998,122,0.079345703125,5620,-0.41249416964128616,-0.0008681991821504198,20.383953440189362,0.2,0.0003,2.170454978942871,0.7702555656433105,0.01484819
384.03,74,1155072,1234,196.70234615,122,0.0576171875,5630,-0.34711698940955105,-0.0011592237191507594,23.746790832281114,0.2,0.0003,3.26588773727417,0.9049451947212219,0.008170092
390.36,75,1157120,1251,195.53809107,122,0.0412109375,5640,-0.3005089511163533,-0.0021652161740348674,48.84069364368916,0.2,0.0003,12.125996589660645,0.8992703557014465,0.004281873
399.13,76,1159168,1267,199.31526365,122,0.04853515625,5650,-0.3980069778859615,-0.0015588484078762122,35.38022944331169,0.2,0.0003,17.06837272644043,0.8729639053344727,0.003643906
399.05,77,1161216,1284,199.48449907000003,122,0.05712890625,5660,-0.39008011352270844,0.0014435059638344683,19.994990357756613,0.2,0.0003,3.927279472351074,0.8308491110801697,0.005074614
406.73,78,1163264,1301,198.06254443999998,122,0.04501953125,5670,-0.2846275352407247,-0.0038140521850436927,30.752465286850928,0.2,0.0003,10.488638877868652,0.8987679481506348,0.0055997805
396.63,79,1165312,1318,197.57626727,122,0.0455078125,5680,-0.28476724019274113,-0.0007717787200817838,28.16399281024933,0.2,0.0003,10.385763168334961,0.8841943144798279,0.003253987
392.12,80,1167360,1335,199.35752974999997,122,0.03046875,5690,-0.36172905741259453,-0.0009930074404110201,90.02433463633061,0.2,0.0003,18.543685913085938,0.7899768948554993,0.003226807
405.67,81,1169408,1351,198.03733755999997,122,0.039892578125,5700,-0.3708007037639618,4.501366929616779e-05,178.49102012217045,0.2,0.0003,52.676475524902344,0.6207134127616882,0.004241151
377.64,82,1171456,1367,202.09947320999996,122,0.093505859375,5710,-0.4286211689002812,-0.0006553290208103135,26.176444556564093,0.2,0.0003,2.518998622894287,0.8691272139549255,0.0088827675
349.33,83,1173504,1383,211.0183996,122,0.05947265625,5720,-0.2748893494717777,-0.0020540105222607965,64.2484376490116,0.2,0.0003,8.997419357299805,0.8643757104873657,0.008158288
350.01,84,1175552,1400,215.94483487000002,122,0.054052734375,5730,-0.2804564971942455,-0.0007727076634182594,37.10464779287577,0.2,0.0003,6.47460412979126,0.7962808609008789,0.004414228
357.36,85,1177600,1416,214.70495641000005,122,0.04580078125,5740,-0.2716132541652769,-0.0016825930055347272,49.26032021641731,0.2,0.0003,7.392069339752197,0.9097096920013428,0.003939594
351.48,86,1179648,1432,210.47511572,122,0.074169921875,5750,-0.34872774174436927,-0.0012809154170099646,40.43656321614981,0.2,0.0003,2.9289870262145996,0.7572795152664185,0.0059406045
352.58,87,1181696,1448,209.71896748,123,0.04091796875,5760,-0.279573030397296,-0.0005530736030777917,110.99517952799798,0.2,0.0003,97.22413635253906,0.8348801136016846,0.0056911716
353.56,88,1183744,1464,211.45899445999999,123,0.04892578125,5770,-0.3104827663861215,-0.001644556096289307,87.19521076977253,0.2,0.0003,123.43189239501953,0.7172114849090576,0.004318773
334.74,89,1185792,1480,213.28401376000002,123,0.08837890625,5780,-0.32477547065354884,-0.0020591361593687908,21.984510341286658,0.2,0.0003,3.853010654449463,0.9172101020812988,0.009037389
341.51,90,1187840,1496,208.48838063,123,0.04208984375,5790,-0.27071191305294634,-0.002435087741469033,62.54655916690827,0.2,0.0003,26.411487579345703,0.8543082475662231,0.0065097963
336.11,91,1189888,1513,208.35441719000002,123,0.116943359375,5800,-0.45357924196869137,0.00165775420027785,36.75246896147728,0.2,0.0003,3.949030876159668,0.82451993227005,0.008716367
342.58,92,1191936,1528,206.98239871,123,0.027294921875,5810,-0.30734152216464283,-0.0013385601429035886,57.43576006889343,0.2,0.0003,27.590009689331055,0.8982400894165039,0.0017617051
334.43,93,1193984,1545,206.33005883000004,123,0.051220703125,5820,-0.3766979415901005,0.000279642955865711,97.5185432612896,0.2,0.0003,25.465312957763672,0.7807804942131042,0.0077230544
328.89,94,1196032,1561,206.49840851000002,123,0.036083984375,5830,-0.2907127855345607,-0.0010719661237089894,110.15211817324162,0.2,0.0003,40.71485137939453,0.7939646244049072,0.0038640243
329.16,95,1198080,1578,209.14661216000002,123,0.029345703125,5840,-0.24523852849379182,-0.0013572345691500232,91.97678385972976,0.2,0.0003,30.002172470092773,0.7951399683952332,0.0034943705
321.98,96,1200128,1595,212.16810027,123,0.09794921875,5850,-0.43836773475632074,-0.0002622558808070607,35.0821918964386,0.2,0.0003,10.915164947509766,0.642490029335022,0.007902298
324.38,97,1202176,1612,213.92983694000003,123,0.042041015625,5860,-0.278052537702024,-0.00024328365543624386,132.90610638856887,0.2,0.0003,49.885986328125,0.8017637133598328,0.002893411
337.67,98,1204224,1629,210.68948604000002,123,0.061181640625,5870,-0.438574568554759,0.00205413740768563,27.096480560302734,0.2,0.0003,9.815143585205078,0.8575785160064697,0.007492951
344.81,99,1206272,1645,206.57460027999994,123,0.046875,5880,-0.4033879633061588,0.0033962265151785687,12.747490870207548,0.2,0.0003,2.531553030014038,0.8160485029220581,0.004642093
353.87,100,1208320,1661,203.98423704000004,123,0.06298828125,5890,-0.38713599713519214,-0.0018495142765459604,50.73168708458543,0.2,0.0003,9.361103057861328,0.7954666614532471,0.014583586
364.9,101,1210368,1677,200.50982480000002,123,0.072607421875,5900,-0.4380951271392405,0.00048819456715136765,15.47091279104352,0.2,0.0003,2.6446008682250977,0.8734805583953857,0.0083402265
378.69,102,1212416,1694,195.36580370999997,123,0.027490234375,5910,-0.39780715443193915,-0.0013861176266800612,74.20284132957458,0.2,0.0003,32.23188781738281,0.7140052318572998,0.004168114
382.31,103,1214464,1710,195.12906529999998,123,0.095556640625,5920,-0.6241085838526488,0.0011516996251884847,37.31031078286469,0.2,0.0003,3.306351661682129,0.8143434524536133,0.014896436
380.62,104,1216512,1726,195.14915392,123,0.035888671875,5930,-0.3682607120834291,-0.0015701530210208148,41.808577586710456,0.2,0.0003,15.791605949401855,0.7570621967315674,0.006851033
396.05,105,1218560,1743,194.41379077999997,123,0.0408203125,5940,-0.4062012839131057,-0.0017182282375870273,32.890929614007476,0.2,0.0003,8.371326446533203,0.8490918874740601,0.003592094
411.1,106,1220608,1760,194.86321303000005,123,0.098681640625,5950,-0.47776972921565175,0.002007451537065208,18.516819417476654,0.2,0.0003,1.0414690971374512,0.8300684690475464,0.0068049654
419.13,107,1222656,1776,193.64530664000003,123,0.046630859375,5960,-0.347150497417897,-0.0010130659298738464,44.94744242578745,0.2,0.0003,10.042109489440918,0.8546457290649414,0.0039246697
416.25,108,1224704,1792,195.22915109000004,123,0.06357421875,5970,-0.342722540255636,-0.003242972382577136,29.221655060350894,0.2,0.0003,9.429302215576172,0.8328672051429749,0.006998239
422.13,109,1226752,1809,194.26153555000002,123,0.055126953125,5980,-0.28674180270172656,-0.0020825772458920254,40.44742319881916,0.2,0.0003,11.571710586547852,0.8798844218254089,0.0050618504
417.96,110,1228800,1826,198.24092885000002,123,0.041845703125,5990,-0.38208588110283015,-0.00020896207715850323,28.580072228610515,0.2,0.0003,12.744028091430664,0.916911780834198,0.006211886
422.95,111,1230848,1842,198.53909240000002,123,0.0431640625,6000,-0.2634612075518817,-0.0005774833902250975,30.792177897691726,0.2,0.0003,18.3017520904541,0.9130387902259827,0.0062622335
429.19,112,1232896,1858,198.11978446,123,0.0697265625,6010,-0.4253038577735424,0.00029103852284606546,16.88788988441229,0.2,0.0003,3.1765928268432617,0.9130254983901978,0.0068159318
424.86,113,1234944,1874,197.62363883999996,123,0.090185546875,6020,-0.4078143771737814,-0.0025625892376410775,24.96546062529087,0.2,0.0003,5.3742146492004395,0.8579692840576172,0.0047615613
