rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,rollout/ep_len_mean,train/learning_rate,train/std,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/approx_kl,train/loss,train/value_loss,train/entropy_loss,train/clip_range
-70.38302914999998,1521664,743,11624,130,1171.62,0.0003,0.16407781839370728,0.303759765625,-0.007669158572389279,7420,0.9769417643547058,0.02837977,0.6355596780776978,1.5972262866795064,1.657248516008258,0.2
-70.35465923,1523712,744,11640,130,1172.09,0.0003,0.1644808053970337,0.303369140625,-0.00816805341746658,7430,0.8551710247993469,0.024945699,0.12480609863996506,0.2113737163133919,1.65838675647974,0.2
-70.68762698,1525760,745,11657,130,1172.09,0.0003,0.16497743129730225,0.265625,-0.01179727574926801,7440,0.9426414966583252,0.030280478,0.15226954221725464,1.3904853279702365,1.65059800632298,0.2
-69.18212179000001,1527808,746,11674,130,1172.24,0.0003,0.16451537609100342,0.2740234375,-0.005587187164928764,7450,0.8594108819961548,0.026844136,0.02166876196861267,0.17039014368783684,1.6491931058466434,0.2
-68.37266224,1529856,747,11691,130,1173.62,0.0003,0.16426274180412292,0.288427734375,-0.016679617736372165,7460,0.9430633783340454,0.034710966,-0.015601331368088722,0.05366672739037313,1.6610775731503964,0.2
-67.86600057000001,1531904,748,11708,130,1173.62,0.0003,0.16555941104888916,0.29755859375,-0.011329777917126194,7470,0.9464543461799622,0.024560187,0.08848198503255844,2.3268909696955236,1.6499513443559408,0.2
-67.97214059999999,1533952,749,11725,130,1177.68,0.0003,0.16548235714435577,0.2724609375,-0.00914111771271564,7480,0.6476054191589355,0.023634687,0.020611707121133804,0.09854272893862799,1.6464767396450042,0.2
-68.17587138,1536000,750,11741,130,1177.68,0.0003,0.16521663963794708,0.27919921875,-0.013812055045855231,7490,0.9759560227394104,0.030421501,0.1831706017255783,1.5831993657164276,1.643679826706648,0.2
-69.22485039000001,1538048,751,11758,130,1188.72,0.0003,0.16574367880821228,0.190185546875,-0.0052104397269431505,7500,0.8975343704223633,0.017228305,1.4335060119628906,5.540217562764883,1.643047457933426,0.2
-70.64880517,1540096,752,11774,130,1188.05,0.0003,0.16533717513084412,0.30380859375,0.0007259335543494672,7510,0.9329831600189209,0.04645809,0.3105646073818207,1.2576185974758118,1.6363607682287693,0.2
-70.96769859999999,1542144,753,11791,130,1193.6,0.0003,0.16502290964126587,0.300927734375,-0.012868006314965897,7520,0.9754239916801453,0.03285028,0.18593953549861908,2.449901214893907,1.6451114870607852,0.2
-70.73015155,1544192,754,11808,130,1209.04,0.0003,0.16490530967712402,0.288427734375,-0.013258691818919033,7530,0.9938532114028931,0.032880545,0.3641224205493927,0.6632417776389048,1.6559679787606,0.2
-70.5436878,1546240,755,11824,130,1205.47,0.0003,0.16458185017108917,0.355224609375,-0.004622947407187894,7540,0.9911608695983887,0.03598471,0.168047696352005,0.6464830683078617,1.6542126890271902,0.2
-70.44871602,1548288,756,11841,130,1205.47,0.0003,0.16398492455482483,0.2138671875,-0.011252577436971478,7550,0.9376794099807739,0.022075431,0.665444016456604,5.824120557401329,1.6652099456638099,0.2
-69.29750982000002,1550336,757,11857,130,1228.14,0.0003,0.16298417747020721,0.298974609375,-0.00044854034204036,7560,0.9328160285949707,0.025410531,0.03783021867275238,0.2282283680513501,1.684609054774046,0.2
-69.42403871,1552384,758,11873,130,1232.59,0.0003,0.161715567111969,0.2939453125,-0.0101991106843343,7570,0.89127117395401,0.023473077,0.026969164609909058,0.04902313998609316,1.7079936023801565,0.2
-68.96403844,1554432,759,11889,130,1242.45,0.0003,0.1619080901145935,0.25380859375,-0.007213091450103093,7580,0.9557135105133057,0.022920841,0.13052813708782196,1.1273009034805,1.7204659137874843,0.2
-68.42166485,1556480,760,11905,130,1242.45,0.0003,0.16203981637954712,0.29658203125,-0.014951166018727235,7590,0.8290602564811707,0.0320196,0.041532889008522034,0.16947164472658188,1.7193361036479473,0.2
-67.40184067,1558528,761,11922,130,1267.16,0.0003,0.16225078701972961,0.267333984375,-0.002796492399647832,7600,0.9447218179702759,0.023349162,0.0008675036951899529,0.0304667826363584,1.7113730106502771,0.2
-66.87354725,1560576,762,11939,130,1267.16,0.0003,0.160883367061615,0.276806640625,-0.010621178225846961,7610,0.9277390837669373,0.02472043,-0.004619613289833069,0.05275521245202981,1.7285200599581003,0.2
-66.29054459,1562624,763,11957,130,1277.62,0.0003,0.16009521484375,0.294384765625,-0.013274988942430354,7620,0.9565508365631104,0.02688852,0.023588057607412338,0.13145130841294303,1.7500684253871441,0.2
-66.18712456999998,1564672,764,11974,130,1274.71,0.0003,0.16021853685379028,0.25205078125,-0.008672492051846347,7630,0.9659092426300049,0.021223549,-0.003686079755425453,0.06440296335495077,1.7686912555247545,0.2
-65.84516845,1566720,765,11991,130,1274.74,0.0003,0.1601855456829071,0.252734375,-0.012481850915355608,7640,0.8462197184562683,0.028780801,0.09748770296573639,1.7818383024074138,1.7731760885566472,0.2
-66.51243006,1568768,766,12008,130,1270.79,0.0003,0.16064710915088654,0.265673828125,-0.012392002966953442,7650,0.8105742931365967,0.03049774,0.3118087649345398,4.724148188624531,1.7634612437337638,0.2
-66.94174851,1570816,767,12024,130,1270.79,0.0003,0.15988576412200928,0.219140625,-0.004364489926956594,7660,0.9578808546066284,0.02346611,1.7589154243469238,4.3765466252341865,1.7648209549486638,0.2
-67.04588362,1572864,768,12041,130,1267.5,0.0003,0.15915043652057648,0.248291015625,0.004574392328504473,7670,0.9683399796485901,0.023192007,0.0846843421459198,1.0930169876548461,1.7835932970046997,0.2
-66.12647598999999,1574912,769,12058,130,1287.06,0.0003,0.1585313379764557,0.307861328125,-0.01352137181092985,7680,0.9430979490280151,0.037620462,0.8385923504829407,2.119578003883362,1.7940035544335842,0.2
-67.08259245,1576960,770,12075,130,1278.11,0.0003,0.15696054697036743,0.341943359375,-0.008065744911436922,7690,0.8396645784378052,0.042463362,0.045697927474975586,0.2588827981846407,1.8322600610554218,0.2
-66.40829272,1579008,771,12093,130,1282.57,0.0003,0.15754327178001404,0.291015625,-0.007950115029234438,7700,0.9513745903968811,0.028103642,0.9010401368141174,3.7210012185387313,1.8455682259052992,0.2
-66.4579638,1581056,772,12110,130,1282.57,0.0003,0.1563214361667633,0.32548828125,-0.003247231643763371,7710,0.6926792860031128,0.024371952,0.028651606291532516,0.14725204737624153,1.8538629554212094,0.2
-67.07406573,1583104,773,12127,130,1278.38,0.0003,0.15564945340156555,0.2095703125,-0.006186103037907742,7720,0.9574483036994934,0.014877005,0.6207083463668823,4.63124417271465,1.8792659651488066,0.2
-66.41290681,1585152,774,12143,130,1283.32,0.0003,0.15554684400558472,0.2435546875,-0.0004781166382599622,7730,0.9632210731506348,0.021112377,0.8210785388946533,3.1242110554594547,1.8901653058826924,0.2
-67.11959963,1587200,775,12159,130,1274.94,0.0003,0.15394586324691772,0.258056640625,-0.01236009963322431,7740,0.9445165991783142,0.0261409,2.0165886878967285,7.015358397364617,1.906473272293806,0.2
-67.00857784,1589248,776,12175,130,1274.94,0.0003,0.15301811695098877,0.246826171875,-0.003624538058647886,7750,0.966641902923584,0.024865486,0.6080998778343201,3.51945843975991,1.9392225962132215,0.2
-66.17746463,1591296,777,12191,130,1278.36,0.0003,0.15246807038784027,0.350048828125,-0.003055317510734312,7760,0.8696024417877197,0.03899055,0.1260206699371338,0.28457501204684377,1.9578010439872742,0.2
-65.05795555,1593344,778,12207,130,1297.0,0.0003,0.15160387754440308,0.33701171875,-0.006564245067420415,7770,0.8809716701507568,0.027710723,0.13552826642990112,0.20888330910820513,1.9759330727159976,0.2
-64.97476138,1595392,779,12224,130,1297.0,0.0003,0.15083730220794678,0.297021484375,-0.0064875012292759495,7780,0.9589178562164307,0.02852505,0.36171725392341614,1.0928578965365887,1.9900575015693902,0.2
-65.79255592999999,1597440,780,12240,130,1290.24,0.0003,0.15066848695278168,0.34775390625,-0.007967243072926067,7790,0.9621018171310425,0.027432537,0.08270755410194397,0.6738352532265708,2.0001217063516377,0.2
-65.57583551,1599488,781,12257,130,1290.24,0.0003,0.15165840089321136,0.30390625,-0.013692554054432548,7800,0.9248323440551758,0.028349733,0.6436559557914734,1.3555530842393637,1.9926870230585336,0.2
-64.94310275,1601536,782,12274,130,1299.61,0.0003,0.15021830797195435,0.340234375,0.0006226696365047246,7810,0.8338346481323242,0.047094762,0.13655109703540802,0.24349019017536194,2.015814071893692,0.2
-64.13593647,1603584,783,12290,130,1314.88,0.0003,0.15113773941993713,0.365625,-0.0054579742762143725,7820,0.8190444111824036,0.028001811,0.062410272657871246,0.21587744057178498,2.012706753611565,0.2
-64.23276288,1605632,784,12307,130,1314.88,0.0003,0.15044988691806793,0.323974609375,-0.0015594436321407557,7830,0.8584990501403809,0.033221927,0.019177734851837158,0.07612596785766072,2.0184939786791802,0.2
-64.12405356,1607680,785,12324,130,1314.88,0.0003,0.1501995027065277,0.340478515625,-0.008289034871268086,7840,0.917905330657959,0.03394671,0.04674669727683067,0.11575634628534318,2.035765404254198,0.2
-64.29041541,1609728,786,12340,130,1314.88,0.0003,0.15068316459655762,0.318408203125,-0.005214551853714511,7850,0.916265606880188,0.031995513,0.04636675864458084,0.08204988409997896,2.032309801876545,0.2
-65.57137329,1611776,787,12357,130,1303.21,0.0003,0.15051034092903137,0.30908203125,-0.007532651460496709,7860,0.7159346342086792,0.03487726,0.03682344779372215,0.3742562725674361,2.0266180649399756,0.2
-65.33687608,1613824,788,12374,130,1308.82,0.0003,0.15083150565624237,0.264794921875,-0.008265973892412149,7870,0.9699022769927979,0.027309991,0.858135998249054,2.3113789341412483,2.026529189199209,0.2
-65.2298434,1615872,789,12391,130,1308.82,0.0003,0.15050601959228516,0.301904296875,-0.012760328766307793,7880,0.9896641373634338,0.041982625,0.2063027322292328,0.5608269773423672,2.020174626260996,0.2
-65.2202982,1617920,790,12407,130,1308.82,0.0003,0.149068683385849,0.29697265625,-0.009463285544188692,7890,0.808124303817749,0.02787886,0.0942857414484024,0.22101645986549556,2.0542631059885026,0.2
-66.47872585999998,1619968,791,12424,130,1272.2,0.0003,0.1485028713941574,0.290625,-0.00921512236527633,7900,0.7928723096847534,0.035422824,0.03743018954992294,0.16763231137301773,2.0814204916357992,0.2
-65.78472525999999,1622016,792,12441,130,1274.49,0.0003,0.14884214103221893,0.213525390625,-0.013759248165297323,7910,0.8907934427261353,0.017337117,1.924964427947998,6.221903771907091,2.0805318601429463,0.2
-65.75380016999999,1624064,793,12457,130,1279.33,0.0003,0.14918804168701172,0.3123046875,-0.00814925960439723,7920,0.9514073729515076,0.038163275,0.3908426761627197,1.9630235719028861,2.0682314679026605,0.2
-66.78380243999999,1626112,794,12474,130,1266.89,0.0003,0.14904049038887024,0.20478515625,-0.005081092176260427,7930,0.9601972699165344,0.016591832,2.066096544265747,4.083173577114939,2.0693798080086707,0.2
-66.80309404999998,1628160,795,12490,130,1267.88,0.0003,0.148476243019104,0.24775390625,-0.008408218593103811,7940,0.9605299234390259,0.02221539,0.7994478344917297,3.6463805517181753,2.0831402823328973,0.2
-67.98492891999999,1630208,796,12507,130,1255.62,0.0003,0.14847160875797272,0.21083984375,-0.012085399993520696,7950,0.9262531399726868,0.02754999,6.798449516296387,13.542861196398736,2.0922380082309244,0.2
-67.72536035,1632256,797,12523,130,1258.46,0.0003,0.14810937643051147,0.276708984375,-0.014432668554945849,7960,0.9720437526702881,0.027886618,3.79272198677063,4.905349527671933,2.096769395470619,0.2
-67.78489952000001,1634304,798,12539,130,1258.46,0.0003,0.14877335727214813,0.290576171875,-0.0005696359206922352,7970,0.959641695022583,0.03552692,0.10302191227674484,1.4251589587889613,2.091642567515373,0.2
-68.0714867,1636352,799,12555,130,1244.98,0.0003,0.14855057001113892,0.363232421875,-0.0069595019886037335,7980,0.8080039024353027,0.04468605,0.08582057803869247,0.38738370581995696,2.0821300387382506,0.2
-68.49460191,1638400,800,12572,130,1256.42,0.0003,0.14903759956359863,0.338623046875,-0.00722953038639389,7990,0.914801299571991,0.035936736,1.4840885400772095,5.624320537038147,2.0803631842136383,0.2
-68.3541798,1640448,801,12588,130,1256.42,0.0003,0.1494177281856537,0.355712890625,-0.006000128213781863,8000,0.9776260256767273,0.040883753,0.44299647212028503,1.352820042707026,2.068881978094578,0.2
-68.09074174,1642496,802,12604,130,1257.75,0.0003,0.14832454919815063,0.317822265625,-0.013828668123460374,8010,0.5403809547424316,0.037027884,0.051548492163419724,0.2773390592541546,2.0702577285468577,0.2
-68.19076064,1644544,803,12621,130,1257.75,0.0003,0.14839093387126923,0.243994140625,-0.012879780048388056,8020,0.8881981372833252,0.016925473,2.491607666015625,11.4045699685812,2.085914722084999,0.2
-68.5643596,1646592,804,12637,130,1266.69,0.0003,0.14734645187854767,0.32802734375,-0.0061883848626166586,8030,0.3805996775627136,0.026929595,0.13285432755947113,1.1144152228254824,2.0930432945489885,0.2
-69.86603450000001,1648640,805,12654,130,1257.58,0.0003,0.14735513925552368,0.23271484375,-0.015412009065039456,8040,0.9144617319107056,0.025581662,1.032936692237854,5.2137151073664425,2.1081982158124446,0.2
-69.35876716000001,1650688,806,12671,130,1269.85,0.0003,0.14667372405529022,0.326171875,-0.009069673760677688,8050,0.8730250597000122,0.03998472,0.7681893110275269,3.804445116221905,2.118442805111408,0.2
-69.03629195,1652736,807,12688,130,1269.85,0.0003,0.14641356468200684,0.345556640625,-0.010167711912072264,8060,0.6248582005500793,0.040550824,0.2611795663833618,0.6699765130411833,2.12947353720665,0.2
-69.03281819,1654784,808,12704,130,1269.85,0.0003,0.1443347930908203,0.31748046875,-0.00837423228949774,8070,0.7889254093170166,0.030671528,0.12439388036727905,0.45146600012667476,2.1722221828997137,0.2
-69.21050716,1656832,809,12722,130,1269.85,0.0003,0.14421795308589935,0.29013671875,-0.0030329211673233657,8080,0.8717285394668579,0.023212913,0.059672385454177856,0.15065000107279047,2.2031263068318365,0.2
-68.49440808,1658880,810,12738,130,1283.14,0.0003,0.1433289796113968,0.3576171875,-0.010250922429258935,8090,0.8661198019981384,0.046512965,0.10708659887313843,0.23853851116728036,2.220120643824339,0.2
-69.04135858,1660928,811,12755,130,1270.45,0.0003,0.14261549711227417,0.31005859375,-0.008173837926005945,8100,0.5669277906417847,0.026382247,0.13998012244701385,0.45611648238264024,2.2394393034279347,0.2
-69.13998208999999,1662976,812,12772,130,1270.45,0.0003,0.14327329397201538,0.272607421875,-0.008565927841118537,8110,0.6404073238372803,0.031067165,0.9779737591743469,4.606457054987549,2.237358108907938,0.2
-68.40210662,1665024,813,12789,130,1262.24,0.0003,0.14376042783260345,0.331298828125,-0.006613188222399913,8120,0.6830565333366394,0.029702522,0.01671614870429039,0.06339045488857664,2.2214112877845764,0.2
-67.62021375,1667072,814,12807,130,1266.35,0.0003,0.14525191485881805,0.3337890625,-0.003979335544863715,8130,0.9680382013320923,0.024779394,0.8770939111709595,2.760744128888473,2.197316937148571,0.2
-66.12263936,1669120,815,12824,130,1280.05,0.0003,0.1451440304517746,0.29482421875,-0.0028867788962088524,8140,0.8614655137062073,0.0257258,0.02735668048262596,0.18090358804911374,2.1792036637663843,0.2
-66.07279359,1671168,816,12841,130,1275.4,0.0003,0.14388960599899292,0.317236328125,-0.007868344835878815,8150,0.8665419220924377,0.03513709,0.13620927929878235,0.21752155190333725,2.2002606719732283,0.2
-65.8907646,1673216,817,12859,130,1275.4,0.0003,0.14521577954292297,0.317431640625,-0.009146497913752683,8160,0.9188399910926819,0.024100117,0.05246270075440407,1.2568860718398356,2.190192145109177,0.2
-65.31825165999999,1675264,818,12876,130,1286.07,0.0003,0.14467820525169373,0.35966796875,-0.005342553596710787,8170,0.951493501663208,0.036433276,0.009860524907708168,0.011575522136263316,2.178926645964384,0.2
-65.08419538,1677312,819,12894,130,1286.07,0.0003,0.14384740591049194,0.324267578125,-0.008575294521870091,8180,0.897333562374115,0.03769587,0.061763375997543335,0.10929304206511006,2.1990341849625112,0.2
-65.49991312999998,1679360,820,12912,130,1286.07,0.0003,0.14397551119327545,0.330419921875,-0.0021590492309769616,8190,0.9468815326690674,0.028240798,0.07499893009662628,0.13929065013071523,2.2031117387115957,0.2
-65.77188632999999,1681408,821,12928,130,1277.42,0.0003,0.14438630640506744,0.245166015625,-0.004932706634281203,8200,0.9554923176765442,0.02758754,0.2556028962135315,1.3160163364140316,2.1989843219518663,0.2
-65.92848653,1683456,822,12945,130,1277.42,0.0003,0.14417904615402222,0.322509765625,-0.011994062209851108,8210,0.9762703776359558,0.041198134,0.27967369556427,0.9369256568606943,2.199217240512371,0.2
-65.89605259,1685504,823,12961,130,1277.42,0.0003,0.14533758163452148,0.3185546875,-0.006554594518092927,8220,0.9465150833129883,0.03484709,0.002325773239135742,0.03418753232690506,2.194277808070183,0.2
-66.38102615,1687552,824,12978,130,1277.42,0.0003,0.14537937939167023,0.25615234375,-0.006560315901879221,8230,0.9579868316650391,0.024815839,0.11641795933246613,1.8431830348214135,2.1833685986697673,0.2
-67.55867824,1689600,825,12996,130,1258.4,0.0003,0.14507634937763214,0.244580078125,0.00491194472706411,8240,0.97042316198349,0.022088818,0.34359103441238403,0.4206519786734134,2.189184591919184,0.2
-67.02773906,1691648,826,13012,130,1271.35,0.0003,0.14532390236854553,0.259375,-0.010101004951866343,8250,0.9504498839378357,0.032193888,0.8427146077156067,2.109620144823566,2.187130206078291,0.2
-67.55900632,1693696,827,13029,129,1278.13,0.0003,0.14535433053970337,0.3169921875,-0.0060091390128945935,8260,0.9566876292228699,0.030980743,0.2506882846355438,1.05899300952442,2.1902999065816404,0.2
-66.98030817,1695744,828,13045,129,1286.15,0.0003,0.14548885822296143,0.313671875,-0.007930350121750963,8270,0.9570919275283813,0.031785414,0.20153336226940155,1.012472709501162,2.187254972755909,0.2
-66.49940135,1697792,829,13061,129,1299.15,0.0003,0.14561502635478973,0.30732421875,-0.0014607555727707221,8280,0.9555857181549072,0.031582247,0.20628321170806885,0.5197983235237189,2.1812448255717753,0.2
-66.70484932000001,1699840,830,13077,129,1287.46,0.0003,0.14548735320568085,0.34658203125,0.00015576225705444814,8290,0.760964035987854,0.04436732,0.009585721418261528,0.1240588205633685,2.1812999531626702,0.2
-66.60974416,1701888,831,13094,129,1286.5,0.0003,0.14533810317516327,0.25029296875,-0.00486952235805802,8300,0.9243781566619873,0.020837342,0.5209664702415466,1.394806195050478,2.184414638578892,0.2
-67.41391656,1703936,832,13111,129,1281.97,0.0003,0.14602111279964447,0.305029296875,-0.011085732479114086,8310,0.9391551613807678,0.050641894,0.0563909187912941,1.0315752708585932,2.172223474830389,0.2
-66.66216662,1705984,833,13127,129,1290.92,0.0003,0.14556193351745605,0.323291015625,-0.006019873049808666,8320,0.9786091446876526,0.026030235,0.23133689165115356,1.0062680136645212,2.1690893299877643,0.2
-66.75939637,1708032,834,13143,129,1290.92,0.0003,0.14412380754947662,0.298779296875,-0.006150072460877709,8330,0.9214368462562561,0.02872179,0.04750095680356026,0.051108264800859615,2.192585791647434,0.2
-67.88904423,1710080,835,13160,129,1276.97,0.0003,0.1436542421579361,0.35908203125,-0.003477436323009897,8340,0.9180554747581482,0.03678756,0.023920103907585144,0.15576364584849217,2.221144552528858,0.2
-67.28668687,1712128,836,13176,129,1287.52,0.0003,0.14393207430839539,0.2966796875,-0.009695121129334438,8350,0.989220380783081,0.02985602,0.36700302362442017,2.296145490370691,2.2247232854366303,0.2
-67.84802576,1714176,837,13192,129,1282.35,0.0003,0.1426677703857422,0.332275390625,-0.01375242592766881,8360,0.6809421181678772,0.03349471,-0.011091310530900955,0.0887835379340686,2.2354520857334137,0.2
-67.18506022000001,1716224,838,13209,129,1290.73,0.0003,0.14369958639144897,0.330126953125,-0.006753181785461493,8370,0.9259529113769531,0.03494151,0.8654860258102417,6.380983509775251,2.2394731260836123,0.2
-67.12015682,1718272,839,13226,129,1290.73,0.0003,0.14227831363677979,0.341357421875,-0.0048522305864025835,8380,0.48119693994522095,0.03449934,0.05890381708741188,0.14463952449150383,2.2417528800666333,0.2
-66.83004146000002,1720320,840,13243,129,1290.73,0.0003,0.14128060638904572,0.2798828125,-0.008450243790866807,8390,0.9081205725669861,0.022613041,0.25313615798950195,0.7401924959151074,2.2727961897850038,0.2
-67.64358398,1722368,841,13260,129,1290.29,0.0003,0.1397370994091034,0.290234375,-0.003734212429844774,8400,0.948850154876709,0.028085407,0.047139257192611694,0.2636156054912135,2.3109827511012555,0.2
-68.03181037,1724416,842,13277,129,1275.22,0.0003,0.14015333354473114,0.184228515625,-0.00535036951478105,8410,0.948272168636322,0.019111842,0.9384831786155701,8.474457923509181,2.3261628195643427,0.2
-67.12546435,1726464,843,13293,129,1287.45,0.0003,0.14087697863578796,0.278564453125,-0.008825359179172664,8420,0.9682449698448181,0.03108331,0.29351821541786194,3.5848904186859727,2.3068597175180914,0.2
-66.95748688,1728512,844,13310,129,1287.45,0.0003,0.14118695259094238,0.353125,-0.0021200294635491447,8430,0.8238361477851868,0.029129673,0.3574060797691345,1.1173619306646287,2.2908752731978894,0.2
-67.04808541,1730560,845,13327,129,1287.45,0.0003,0.14048850536346436,0.272119140625,-0.002820575764053501,8440,0.9503068327903748,0.021247972,0.42031431198120117,1.1241287947166712,2.2990428276360033,0.2
-66.72984627,1732608,846,13344,129,1287.45,0.0003,0.14088188111782074,0.294775390625,-0.0036484126670984552,8450,0.9642472863197327,0.030160118,0.19599983096122742,0.56078441364225,2.310973148047924,0.2
-66.79561317000001,1734656,847,13361,129,1287.45,0.0003,0.14115983247756958,0.30234375,-0.001185537435230799,8460,0.9600125551223755,0.021610351,0.03845259174704552,0.051009029065608044,2.309530609846115,0.2
-67.88045129000001,1736704,848,13378,129,1263.69,0.0003,0.14140859246253967,0.361572265625,-0.011069244527607224,8470,0.9747126698493958,0.030846769,0.7499586939811707,1.1604677962372079,2.308570292592049,0.2
-66.97877581,1738752,849,13395,129,1271.67,0.0003,0.14133772253990173,0.311962890625,-0.007636739473673515,8480,0.9601191282272339,0.043962676,0.45954954624176025,2.9299513107165693,2.3022158786654474,0.2
-66.92622368,1740800,850,13412,129,1271.67,0.0003,0.14099961519241333,0.3791015625,-0.0034665377912460825,8490,0.3757789134979248,0.05389621,0.3387596309185028,1.617123020067811,2.307145266234875,0.2
-67.15181377,1742848,851,13429,129,1249.24,0.0003,0.1398192048072815,0.32158203125,-0.004747911146841944,8500,0.8061805963516235,0.029207777,0.1283283680677414,0.3208814854733646,2.326561867445707,0.2
-67.00255763,1744896,852,13446,129,1249.24,0.0003,0.14016985893249512,0.30888671875,-0.015644035857985728,8510,0.9410871863365173,0.042013627,0.5139644742012024,1.9242764336057008,2.3322341844439505,0.2
-66.52560641,1746944,853,13463,129,1266.7,0.0003,0.14037373661994934,0.35908203125,-0.00807218719564844,8520,0.9102784991264343,0.03872594,0.05120769143104553,0.1477312226779759,2.33198444545269,0.2
-66.07386918,1748992,854,13479,129,1276.29,0.0003,0.1400192677974701,0.2640625,-0.0037527500389842317,8530,0.9591231346130371,0.02233265,1.0853396654129028,3.5994729325175285,2.3383342288434505,0.2
-65.87566535,1751040,855,13496,129,1276.29,0.0003,0.14051297307014465,0.26474609375,-0.0010310362238669768,8540,0.9573978781700134,0.026301682,1.9700136184692383,2.6391943770693613,2.336463298648596,0.2
-64.48455481,1753088,856,13512,129,1278.06,0.0003,0.13922595977783203,0.321630859375,-0.006267381660290994,8550,0.8832358717918396,0.030191869,0.014504160732030869,0.09329426655313,2.3477534614503384,0.2
-63.89919687000001,1755136,857,13528,129,1290.5,0.0003,0.13750575482845306,0.315283203125,-0.0060240995924687015,8560,0.8988502025604248,0.025290795,0.06837619841098785,0.11958409731741995,2.397874581813812,0.2
-63.820083600000004,1757184,858,13545,129,1291.32,0.0003,0.13608422875404358,0.30537109375,-0.00018097678548656404,8570,0.7042901515960693,0.039447956,-0.019427331164479256,0.054775893720216115,2.433545210957527,0.2
-63.109063289999995,1759232,859,13561,129,1300.27,0.0003,0.13722598552703857,0.324658203125,-0.003572755762434099,8580,0.9827075600624084,0.029724795,0.25801998376846313,0.7558623532531783,2.4308977432549,0.2
-62.730092539999994,1761280,860,13578,129,1311.58,0.0003,0.1361856758594513,0.278271484375,-0.004538928702822886,8590,0.9622812867164612,0.028265152,0.025445830076932907,0.026454483556153718,2.4254678376019,0.2
-62.27035243,1763328,861,13595,129,1311.58,0.0003,0.13713309168815613,0.322021484375,-0.010946730765863322,8600,0.918462336063385,0.032534774,0.2938026785850525,1.2744816494639963,2.4157301992177964,0.2
-62.228133580000005,1765376,862,13611,129,1311.58,0.0003,0.1355280876159668,0.335595703125,-0.003922535089077428,8610,0.9366068243980408,0.03172436,-0.009053715504705906,0.021157125002355316,2.432296298444271,0.2
-62.85289427,1767424,863,13628,129,1322.95,0.0003,0.13330629467964172,0.347021484375,-0.008419196680188179,8620,0.8774808049201965,0.029087868,-0.0010761748999357224,0.029233462177217007,2.4850548543035984,0.2
-62.713952860000006,1769472,864,13645,129,1322.95,0.0003,0.13331389427185059,0.343408203125,-0.004026793804951012,8630,0.9806570410728455,0.030195408,0.47977131605148315,0.6421675653080456,2.5148423694074156,0.2
-61.956743419999995,1771520,865,13662,129,1325.27,0.0003,0.13380646705627441,0.365283203125,0.0007628595471032895,8640,0.9003437161445618,0.033489227,0.029021896421909332,0.036225855376687835,2.504612087458372,0.2
-61.934122849999994,1773568,866,13679,129,1325.27,0.0003,0.1318623125553131,0.314501953125,-0.006545766128692776,8650,0.8675110936164856,0.033351224,0.02067204937338829,0.025693966032122262,2.5331424705684187,0.2
-62.37423973999999,1775616,867,13696,129,1325.84,0.0003,0.1298796683549881,0.327587890625,-0.0012787908111931757,8660,0.9695749878883362,0.03293301,-0.003990599885582924,0.013935623835277512,2.589438087493181,0.2
-62.450537759999996,1777664,868,13713,129,1333.16,0.0003,0.12975239753723145,0.292822265625,-0.009012326566153205,8670,0.9607404470443726,0.032255962,0.17929932475090027,1.3573843959718943,2.618153877556324,0.2
-61.487773780000005,1779712,869,13730,129,1333.46,0.0003,0.12845496833324432,0.38125,-0.009427541174227371,8680,0.9890747666358948,0.044017784,0.05419823154807091,0.30721231127390636,2.637650961428881,0.2
-60.930749000000006,1781760,870,13746,129,1333.46,0.0003,0.12926919758319855,0.328564453125,0.0002107533480739221,8690,0.8806913495063782,0.031859297,0.03878875821828842,0.0626845792401582,2.645728389173746,0.2
-60.85766926,1783808,871,13764,129,1334.85,0.0003,0.12824741005897522,0.322412109375,-0.0021002695080824195,8700,0.9675146341323853,0.036384813,0.029694119468331337,0.020139337284490466,2.657274506241083,0.2
-61.046885249999995,1785856,872,13780,129,1334.85,0.0003,0.1278497576713562,0.359814453125,-0.009207780193537473,8710,0.990043044090271,0.035842508,0.02730676531791687,0.7704651926527731,2.6780499175190924,0.2
-61.25923045,1787904,873,13797,129,1334.85,0.0003,0.12848295271396637,0.329248046875,-0.0003972866077674553,8720,0.9152659177780151,0.031800255,0.020927000790834427,0.16879920746432617,2.6748992718756197,0.2
-61.89296571999999,1789952,874,13814,129,1324.72,0.0003,0.12719698250293732,0.37060546875,-0.00987841639725957,8730,0.9649195075035095,0.036974348,-0.020235085859894753,0.03629122572892811,2.6914008438587187,0.2
-61.95128839,1792000,875,13830,129,1324.72,0.0003,0.12761293351650238,0.26728515625,-0.01166913480265066,8740,0.989487886428833,0.022283195,0.4825810492038727,0.4982530687819235,2.6993643209338187,0.2
-62.152987489999994,1794048,876,13848,129,1331.89,0.0003,0.1269703209400177,0.3095703125,-0.0036314174605649894,8750,0.851967453956604,0.025956556,-0.01639895886182785,0.05375656516407616,2.70572727099061,0.2
