time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,train/approx_kl,train/clip_fraction,train/std,train/learning_rate,train/n_updates,train/clip_range,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/entropy_loss,train/loss
535,69632,-56.91594502040817,1391.5714285714287,34,129,0.013765045,0.141943359375,0.6818902492523193,0.0003,330,0.2,-0.015196785307489335,0.2262774424161762,0.8557472229003906,-4.160489222407341,0.09483318030834198
551,71680,-52.87556605882353,1399.7450980392157,35,130,0.010734394,0.134814453125,0.673968493938446,0.0003,340,0.2,-0.012498252949444576,0.2057034388417378,0.799103856086731,-4.115244473516941,0.07580757141113281
566,73728,-50.76001942307693,1403.5961538461538,36,130,0.011813519,0.14482421875,0.6666118502616882,0.0003,350,0.2,-0.012220584211172536,0.2002006693976,0.8907919526100159,-4.066446369886398,0.08065913617610931
581,75776,-48.56114343396227,1407.301886792453,37,130,0.010790167,0.13525390625,0.6586523652076721,0.0003,360,0.2,-0.012300782671081834,0.2208662884775549,0.8684247732162476,-4.018177772313356,0.09170639514923096
598,77824,-44.16785770909091,1414.3090909090909,38,130,0.010877814,0.137451171875,0.6536533832550049,0.0003,370,0.2,-0.010525981325190514,0.24622762631624937,0.8497287034988403,-3.9774867460131644,0.09498053789138794
615,79872,-42.943091421052635,1395.0,39,129,0.012674592,0.140185546875,0.647746741771698,0.0003,380,0.2,-0.012657474188017659,0.17036064742133022,0.8970744609832764,-3.945550325512886,0.07236707210540771
632,81920,-40.40048551724139,1398.5344827586207,40,129,0.013474258,0.148876953125,0.650545597076416,0.0003,390,0.2,-0.010313795355614275,14.57054012818262,0.6106140613555908,-3.934654588997364,0.29129844903945923
649,83968,-38.23521761016951,1401.949152542373,41,129,0.010221685,0.1103515625,0.6398717761039734,0.0003,400,0.2,-0.009043236475554295,0.2308172483695671,0.8583266735076904,-3.906432119756937,0.19421428442001343
665,86016,-33.916210409836076,1408.4426229508197,42,129,0.015543474,0.16640625,0.6304534077644348,0.0003,410,0.2,-0.018907028567628003,0.15281968116760253,0.8634945750236511,-3.84261843636632,0.06608540564775467
683,88064,-31.925847532258075,1411.532258064516,43,128,0.013036437,0.16611328125,0.6266429424285889,0.0003,420,0.2,-0.013741521394695155,0.22284705315250902,0.8769833445549011,-3.806302712857723,0.09187297523021698
698,90112,-31.13260359375,1394.734375,44,128,0.0097170705,0.120751953125,0.6238476037979126,0.0003,430,0.2,-0.01015748962527141,0.30699327038601043,0.7647722959518433,-3.7822418048977853,0.13080240786075592
715,92160,-30.321004242424245,1377.6969696969697,45,128,0.007975905,0.09228515625,0.6239123344421387,0.0003,440,0.2,-0.007333296968135982,20.980078240577132,0.6392227411270142,-3.7758161678910254,1.6306980848312378
731,94208,-26.34240211764706,1384.235294117647,46,128,0.010107178,0.11591796875,0.6251314878463745,0.0003,450,0.2,-0.007897267543012277,40.304258204624055,-0.0032434463500976562,-3.7807033702731134,5.58211612701416
747,96256,-25.188627200000003,1372.642857142857,47,128,0.009588454,0.11279296875,0.6153731942176819,0.0003,460,0.2,-0.007353358031832613,0.9097984494641423,0.5979528427124023,-3.7518285319209097,0.33177340030670166
763,98304,-23.246967422535217,1375.8450704225352,48,128,0.010164827,0.1150390625,0.6131279468536377,0.0003,470,0.2,-0.00477315518364776,11.761074034217746,0.6916065216064453,-3.714834974706173,20.75596046447754
779,100352,-21.36654851388889,1378.9583333333333,49,128,0.011071539,0.146142578125,0.6115671396255493,0.0003,480,0.2,-0.011386661930009723,1.4986936565488578,0.6718859672546387,-3.7012920223176478,0.7104359269142151
794,102400,-19.53949973972603,1381.986301369863,50,128,0.009566588,0.133984375,0.5998720526695251,0.0003,490,0.2,-0.008589191941427998,0.4923398640006781,0.7225574254989624,-3.6525268919765947,0.18024896085262299
810,104448,-18.757713631578948,1364.9473684210527,51,128,0.01216194,0.148291015625,0.5854533314704895,0.0003,500,0.2,-0.01301059481629636,0.4099523008335382,0.7860534191131592,-3.562469665706158,0.14557784795761108
825,106496,-19.224005050632915,1335.3544303797469,52,129,0.009506825,0.08984375,0.5840675830841064,0.0003,510,0.2,-0.007893124921247363,26.6765952963382,0.7732959985733032,-3.5147664725780485,11.598329544067383
840,108544,-17.405115112500003,1338.6625,53,129,0.0071698846,0.077734375,0.5852035284042358,0.0003,520,0.2,-0.004935115689295344,62.22852490320802,0.030246853828430176,-3.513592977076769,15.16945743560791
854,110592,-16.08261453012048,1327.686746987952,54,129,0.010905758,0.12685546875,0.5777556300163269,0.0003,530,0.2,-0.007662741985404864,0.7617671090178192,0.6111339330673218,-3.4904415592551232,0.2801424562931061
869,112640,-14.171677916666665,1330.9285714285713,55,129,0.009063375,0.087451171875,0.576743483543396,0.0003,540,0.2,-0.010446112204226666,30.056812653318048,0.7609713077545166,-3.4604714423418046,4.187505722045898
883,114688,-13.243830093023256,1320.0,56,129,0.014516454,0.15400390625,0.5758111476898193,0.0003,550,0.2,-0.010094910708721727,0.7118310617282987,0.6810095310211182,-3.455210407823324,0.2608400285243988
898,116736,-12.42449528409091,1309.2727272727273,57,129,0.011900948,0.13359375,0.5766987204551697,0.0003,560,0.2,-0.007469579807366245,7.6255559582263235,0.9042444229125977,-3.4535782344639303,1.3793641328811646
913,118784,-9.866974483516485,1304.6263736263736,58,129,0.01714756,0.1509765625,0.5791418552398682,0.0003,570,0.2,-0.007832239958224818,27.54187725223601,0.32856547832489014,-3.467972228676081,0.7265996932983398
929,120832,-8.32082436956522,1307.8369565217392,59,129,0.009101626,0.106982421875,0.5788891315460205,0.0003,580,0.2,-0.009399192791897803,6.914400298986584,0.8988323211669922,-3.4746263943612576,6.324148178100586
944,122880,-8.223344744680853,1306.904255319149,60,130,0.019274663,0.18681640625,0.5712813138961792,0.0003,590,0.2,-0.008571980046690441,0.4170286484528333,0.31684410572052,-3.443874641507864,0.15627886354923248
958,124928,-9.23491796875,1292.2916666666667,61,130,0.00980073,0.09814453125,0.5704126358032227,0.0003,600,0.2,-0.010525103483814746,9.628091411106288,0.9014788866043091,-3.4168664582073687,0.46364912390708923
973,126976,-7.869850865979382,1295.4639175257732,62,130,0.0053092656,0.0453125,0.5710481405258179,0.0003,610,0.2,-0.00579047754581552,25.540016683191062,0.8937244415283203,-3.4155395574867726,12.082674026489258
986,129024,-6.2458132,1289.64,63,130,0.015827306,0.219140625,0.5598465800285339,0.0003,620,0.2,-0.012549169102567249,0.4283779020421207,0.3870355486869812,-3.368027448654175,0.1723879873752594
1000,131072,-3.6856835100000023,1274.63,64,130,0.01143872,0.15048828125,0.5607172846794128,0.0003,630,0.2,-0.01011912179965293,6.9053974930197,0.9126983880996704,-3.3421352013945578,1.2025495767593384
1014,133120,-1.719038070000002,1290.86,65,131,0.012049146,0.147021484375,0.5594448447227478,0.0003,640,0.2,-0.005119066557381302,19.491750912182034,0.7892763018608093,-3.336262262612581,7.874597072601318
1028,135168,0.5368236799999977,1290.86,66,131,0.010753026,0.138232421875,0.5591650009155273,0.0003,650,0.2,-0.003467460355022922,25.457378967106344,0.5185600519180298,-3.332963927835226,0.9840967655181885
1042,137216,4.291211370000001,1272.95,67,131,0.019798014,0.2197265625,0.552165150642395,0.0003,660,0.2,-0.013541999147855676,0.4738454517908394,0.6814291477203369,-3.2988497324287893,0.1804322749376297
1055,139264,7.259561310000002,1260.49,68,131,0.0091867745,0.089697265625,0.5516682863235474,0.0003,670,0.2,-0.00687857378507033,23.338400464504957,0.8831642866134644,-3.2725620605051517,16.571239471435547
1070,141312,8.924081660000002,1245.92,69,132,0.010053976,0.112109375,0.5512288212776184,0.0003,680,0.2,-0.0038928076828597113,16.34047853983939,0.8230253458023071,-3.2730522990226745,7.235902786254883
1085,143360,10.413562800000005,1215.27,70,132,0.012397999,0.1076171875,0.5529736280441284,0.0003,690,0.2,-0.008436183605226688,27.44201719518751,0.6221785545349121,-3.2757279478013515,0.5270957946777344
1100,145408,12.098326010000001,1194.19,71,132,0.008698071,0.10673828125,0.5533782243728638,0.0003,700,0.2,-0.008754857003805228,34.92636037543416,0.8014918565750122,-3.2815857328474523,3.934779167175293
1113,147456,13.791123240000001,1181.18,72,132,0.0062415125,0.060498046875,0.5529618859291077,0.0003,710,0.2,-0.0073386225558351725,52.328953084349635,0.8530445098876953,-3.2822841495275497,33.264312744140625
1126,149504,15.298236070000003,1181.18,73,132,0.013762036,0.126123046875,0.5544171929359436,0.0003,720,0.2,-0.01106558250321541,28.036133684962987,0.880763590335846,-3.2835549600422382,4.635551452636719
1140,151552,17.3308158,1181.18,74,132,0.016816285,0.180810546875,0.550021767616272,0.0003,730,0.2,-0.007651711416838225,8.508687299489974,0.3756384253501892,-3.2740609407424928,1.8123724460601807
1154,153600,18.97303913,1181.18,75,132,0.01728294,0.210693359375,0.539621114730835,0.0003,740,0.2,-0.0037693724065320567,1.2542415231466293,0.5859951972961426,-3.217788064479828,0.23727644979953766
1168,155648,22.441692699999997,1167.31,76,133,0.015607267,0.223779296875,0.5368008613586426,0.0003,750,0.2,-0.0062276654090965165,0.4767105140723288,0.2434369921684265,-3.166253415495157,0.11510076373815536
1181,157696,23.690224879999995,1152.41,77,133,0.014435156,0.155615234375,0.537401020526886,0.0003,760,0.2,-0.00800879460584838,2.491423017624766,0.8937360644340515,-3.163340023159981,0.6620853543281555
1195,159744,25.042467660000003,1129.54,78,133,0.014001152,0.162158203125,0.5397741794586182,0.0003,770,0.2,-0.009900842659408226,7.382416995987296,0.923326849937439,-3.178021776676178,8.968006134033203
1209,161792,25.177649249999998,1116.82,79,133,0.0128304735,0.09970703125,0.5393240451812744,0.0003,780,0.2,-0.011132753614219837,13.057818073406816,0.9370002150535583,-3.18545948266983,1.4270159006118774
1222,163840,25.99206846,1104.72,80,134,0.010059187,0.115771484375,0.5405503511428833,0.0003,790,0.2,-0.011651908524800091,15.408806062862277,0.9570969939231873,-3.190637281537056,2.464599609375
1236,165888,27.42803743,1104.72,81,134,0.009127645,0.14169921875,0.5391412377357483,0.0003,800,0.2,-0.007234212082403246,11.001951431110502,0.9430555105209351,-3.1870201863348484,3.7792489528656006
1250,167936,28.72097025,1104.72,82,134,0.022527166,0.23642578125,0.5381168127059937,0.0003,810,0.2,-0.010018114032573067,2.499969255924225,-1.01863431930542,-3.180415187776089,0.4663449823856354
1263,169984,29.895328360000004,1104.72,83,134,0.018064711,0.2265625,0.5316603183746338,0.0003,820,0.2,-0.008191562013234944,0.6009280382655561,0.7352166175842285,-3.1466108582913876,0.24362121522426605
1277,172032,33.49699478,1120.0,84,134,0.015374139,0.19658203125,0.5337599515914917,0.0003,830,0.2,-0.012892396072857082,0.23198648607358335,0.6954829692840576,-3.1417336471378805,0.04339016601443291
1291,174080,34.509676060000004,1120.0,85,134,0.013794357,0.19521484375,0.5312906503677368,0.0003,840,0.2,-0.010925657910411246,1.1135863116011024,0.7737849950790405,-3.133655074983835,0.8842495083808899
1305,176128,36.496275829999995,1125.86,86,134,0.015365134,0.182958984375,0.522125244140625,0.0003,850,0.2,-0.011506376016768627,0.3144557536114007,0.6417250633239746,-3.0805334568023683,0.12430509924888611
1323,178176,37.34604802999999,1125.86,87,134,0.010785984,0.13818359375,0.5217462182044983,0.0003,860,0.2,-0.005353202082915232,5.6344056412577626,0.9154515862464905,-3.046372154355049,1.6835572719573975
1337,180224,38.26814494,1125.86,88,134,0.0179357,0.197119140625,0.5122295618057251,0.0003,870,0.2,-0.01250923892512219,0.2713892211439088,0.7499022483825684,-2.9981557659804823,0.12615042924880981
1350,182272,39.41874566999999,1125.86,89,134,0.017254265,0.193359375,0.5074372887611389,0.0003,880,0.2,-0.01456422177143395,0.3832857856526971,0.7835599184036255,-2.9473293639719484,0.16248169541358948
1365,184320,42.09063658,1125.86,90,135,0.01520964,0.19296875,0.5045331716537476,0.0003,890,0.2,-0.011620298668276519,0.25766478553414346,0.8135765194892883,-2.9171537078917025,0.09451063722372055
1378,186368,43.22851565,1125.86,91,135,0.014001909,0.158447265625,0.5028445720672607,0.0003,900,0.2,-0.010940777862560935,0.4271425196435302,0.8484131097793579,-2.8962168522179126,0.1737516075372696
1392,188416,41.748297720000004,1104.07,92,135,0.014610814,0.171337890625,0.5016124248504639,0.0003,910,0.2,-0.009523287005140445,0.7347665187902749,0.8343430161476135,-2.885309028625488,0.2859892249107361
1405,190464,40.823251739999996,1090.45,93,135,0.0082651,0.109765625,0.5020043849945068,0.0003,920,0.2,-0.006732376932632178,20.96978639960289,0.8637383580207825,-2.881118891388178,7.0764312744140625
1418,192512,41.642306049999995,1090.45,94,135,0.008816397,0.090771484375,0.5009262561798096,0.0003,930,0.2,-0.004243112383119296,16.48301244881004,0.9171965718269348,-2.879272113740444,1.258346438407898
1433,194560,40.173340669999995,1079.87,95,135,0.009115009,0.07470703125,0.5008664727210999,0.0003,940,0.2,-0.003580783770303242,11.277099356800317,0.8199721574783325,-2.8726676903665065,7.156388282775879
1446,196608,41.00567792,1079.87,96,135,0.014354018,0.15068359375,0.5006601810455322,0.0003,950,0.2,-0.007753787335241213,24.774909491837025,0.8982713222503662,-2.871735606342554,32.29633331298828
1460,198656,41.81886565,1079.87,97,136,0.022152219,0.209814453125,0.5000340938568115,0.0003,960,0.2,-0.010630499952821993,0.8090599856339395,0.5601329803466797,-2.867080640792847,0.4010668396949768
1473,200704,42.739281899999995,1078.7,98,136,0.022748513,0.232373046875,0.49744513630867004,0.0003,970,0.2,-0.01432624393783044,0.5035546041559428,0.44305968284606934,-2.848938740044832,0.1894659698009491
1487,202752,42.084064479999995,1066.65,99,136,0.007753669,0.104345703125,0.4978867471218109,0.0003,980,0.2,-0.006988091694074683,13.872196438908578,0.9345930814743042,-2.8407228656113146,6.356420040130615
1500,204800,45.11765491999999,1079.08,100,136,0.011914831,0.140283203125,0.4980665445327759,0.0003,990,0.2,-0.008948295273876283,6.027754947729409,0.9519460797309875,-2.845006347447634,3.5250771045684814
1513,206848,46.25189333,1079.08,101,136,0.017372988,0.24150390625,0.4950871765613556,0.0003,1000,0.2,-0.0086415518715512,0.7247026664204895,0.50618577003479,-2.830451016873121,0.21460717916488647
1527,208896,44.042921129999996,1050.31,102,136,0.02042374,0.221875,0.49550747871398926,0.0003,1010,0.2,-0.01243216140428558,0.4586894575506449,0.7632415294647217,-2.8231073774397375,0.22003458440303802
1540,210944,35.09790944000001,986.66,103,136,0.0069813286,0.10263671875,0.49506503343582153,0.0003,1020,0.2,-0.007002938989899121,39.14316414743662,0.8836269378662109,-2.8184825226664545,3.618953227996826
1553,212992,34.624488070000005,984.01,104,137,0.00716358,0.048583984375,0.49496203660964966,0.0003,1030,0.2,-0.008235884670284577,97.9362407207489,0.866175651550293,-2.8174159839749335,33.96183776855469
1566,215040,30.148283409999998,955.12,105,137,0.010110993,0.138232421875,0.4948052763938904,0.0003,1040,0.2,-0.010409714467823506,20.942345811799168,0.8885335922241211,-2.816231843829155,3.5526318550109863
1579,217088,29.136248510000005,939.09,106,137,0.0061078416,0.057861328125,0.49450960755348206,0.0003,1050,0.2,-0.008727890586305876,63.12398101687431,0.9153643250465393,-2.8136737272143364,23.619739532470703
1592,219136,25.633565450000006,902.69,107,137,0.006026182,0.070703125,0.4938923120498657,0.0003,1060,0.2,-0.00924732380954083,30.479057423770428,0.943071186542511,-2.810008468478918,7.065225601196289
1605,221184,26.659491420000005,909.88,108,137,0.010700017,0.1087890625,0.4935956299304962,0.0003,1070,0.2,-0.012101802972028963,50.824822968244554,0.9229538440704346,-2.805546575784683,23.548660278320312
1618,223232,27.235543340000003,909.88,109,137,0.011979887,0.140478515625,0.49338066577911377,0.0003,1080,0.2,-0.014395009499276057,16.452465173602103,0.9558227062225342,-2.8040500223636626,5.0493597984313965
1631,225280,27.69768422,907.56,110,138,0.017301938,0.1505859375,0.4943089187145233,0.0003,1090,0.2,-0.007889470316877123,16.219933405518532,0.9060035943984985,-2.8070985741913317,19.4290714263916
1644,227328,28.79464702,907.75,111,138,0.014115027,0.17529296875,0.49444204568862915,0.0003,1100,0.2,-0.010388338477059732,27.85398666858673,0.9203296899795532,-2.8114208959043028,5.935993194580078
1657,229376,25.896428159999992,881.35,112,138,0.019868225,0.21689453125,0.4913232922554016,0.0003,1110,0.2,-0.005031246109865606,17.28932882398367,0.9076418876647949,-2.7956008441746234,10.860031127929688
1670,231424,26.74520671,883.29,113,138,0.010307474,0.096533203125,0.492886483669281,0.0003,1120,0.2,-0.012003145927155855,37.710084691643715,0.9237388968467712,-2.7923697002232073,9.606462478637695
1684,233472,29.76993956,898.67,114,138,0.028488245,0.227978515625,0.4904400706291199,0.0003,1130,0.2,-0.002336076996289194,10.739401308819652,0.9098172783851624,-2.7918493777513502,3.001471757888794
1698,235520,32.19767673,904.72,115,138,0.02214101,0.2736328125,0.4874406158924103,0.0003,1140,0.2,-0.00125165298813954,3.629544155858457,-0.259091854095459,-2.7729556575417518,1.4693375825881958
1711,237568,38.6654223,934.98,116,138,0.024249645,0.28203125,0.4861051142215729,0.0003,1150,0.2,-0.009107748241513036,0.8247937307693064,-0.32209038734436035,-2.7446847930550575,0.2195543795824051
1724,239616,39.73094644,934.98,117,138,0.020096935,0.238671875,0.4750390946865082,0.0003,1160,0.2,-0.012003390313475392,0.5190483048092573,0.5186149477958679,-2.683785691857338,0.2492963671684265
1738,241664,43.17146321,949.89,118,139,0.019325696,0.215625,0.46690061688423157,0.0003,1170,0.2,-0.014630084368400275,0.2753795593976974,0.7677376866340637,-2.598285450786352,0.060977280139923096
1751,243712,44.13440133,949.89,119,139,0.014357981,0.191455078125,0.4694727659225464,0.0003,1180,0.2,-0.009733296590275132,2.306683206371963,0.9112557172775269,-2.5816082738339903,0.19048398733139038
1765,245760,46.63487691,949.89,120,139,0.020564474,0.22431640625,0.46647050976753235,0.0003,1190,0.2,-0.015272798766091,0.4067222842015326,0.7854490280151367,-2.5750441029667854,0.11316952109336853
1778,247808,46.11200320999999,936.75,121,139,0.014992566,0.21015625,0.46296927332878113,0.0003,1200,0.2,-0.012231310605420731,1.2428231994621455,0.6422364711761475,-2.549038555473089,0.3260449469089508
1792,249856,45.695814299999995,923.02,122,139,0.014750404,0.1583984375,0.46296226978302,0.0003,1210,0.2,-0.005955578792782035,1.8309290242381393,0.923202633857727,-2.53140182569623,0.5063359141349792
1805,251904,48.84193662999999,932.92,123,139,0.009076526,0.088134765625,0.46269363164901733,0.0003,1220,0.2,-0.006328861671499908,38.02443641722202,0.9099594950675964,-2.5333115734159946,22.495702743530273
1822,253952,49.8056355,932.09,124,139,0.02119682,0.1890625,0.46345874667167664,0.0003,1230,0.2,-0.008066600171150639,4.050819363072515,-0.4555710554122925,-2.5387515611946583,2.4913108348846436
1840,256000,52.33165745000001,936.54,125,139,0.008504906,0.0978515625,0.46378663182258606,0.0003,1240,0.2,-0.007923094995203429,21.3239232853055,0.9188504815101624,-2.5440105155110357,34.71391677856445
1854,258048,53.4846981,936.54,126,139,0.020713113,0.232958984375,0.4658653140068054,0.0003,1250,0.2,-0.012687788991024717,1.080607478413731,0.4334196448326111,-2.548052699118853,0.6106567978858948
1869,260096,57.74961943,948.64,127,139,0.018092357,0.2326171875,0.4627285599708557,0.0003,1260,0.2,-0.012584524904377758,0.6612023691646755,0.6696172952651978,-2.541935779899359,0.22924497723579407
1882,262144,59.07339375000001,948.41,128,139,0.021399355,0.212451171875,0.454083114862442,0.0003,1270,0.2,-0.015891746879788116,0.4922075769864023,0.7006182670593262,-2.4863730780780315,0.17479181289672852
1895,264192,58.33384851000001,932.27,129,139,0.014485046,0.20380859375,0.4500652551651001,0.0003,1280,0.2,-0.007387854167609476,1.2696748267859221,0.6647260189056396,-2.432515164464712,0.24054542183876038
1909,266240,59.6654704,931.97,130,139,0.010758217,0.14794921875,0.4502980709075928,0.0003,1290,0.2,-0.005400671251118183,8.17246599998325,0.8758893013000488,-2.4195647940039633,4.506715297698975
1924,268288,62.03783695999999,923.14,131,139,0.019887958,0.193603515625,0.4506511390209198,0.0003,1300,0.2,-0.010557890574273188,1.571180622652173,0.4239068627357483,-2.42436478510499,0.572348952293396
1939,270336,60.61082131999999,910.84,132,139,0.0062436033,0.089990234375,0.45070087909698486,0.0003,1310,0.2,-0.002669846003118437,11.874690407514572,0.9011267423629761,-2.423884831368923,4.614143371582031
1953,272384,57.68531423,895.26,133,139,0.008770432,0.12080078125,0.4506225883960724,0.0003,1320,0.2,-0.010153467059717513,30.836635464802384,0.9217948913574219,-2.422491045296192,12.134237289428711
1966,274432,55.60140265,884.76,134,139,0.00968427,0.1041015625,0.45056554675102234,0.0003,1330,0.2,-0.008098171038727741,35.52874416559935,0.9171856045722961,-2.421256225556135,16.249208450317383
1981,276480,56.63346635,884.37,135,139,0.009693939,0.091650390625,0.4506964087486267,0.0003,1340,0.2,-0.007766295045439619,24.447862347960474,0.9372862577438354,-2.421841177344322,29.201982498168945
1996,278528,59.77881851,894.56,136,139,0.025513351,0.251904296875,0.44815051555633545,0.0003,1350,0.2,-0.006899603441706858,1.5965074791572988,0.15161186456680298,-2.406310647726059,0.26441460847854614
2009,280576,66.45492210000002,917.89,137,139,0.022903224,0.251220703125,0.4440758228302002,0.0003,1360,0.2,-0.012177271705877502,0.43581480262801053,0.3462323546409607,-2.375358857214451,0.2873428761959076
2023,282624,66.5916484,916.72,138,139,0.014551928,0.24482421875,0.444546639919281,0.0003,1370,0.2,-0.009978356034844182,2.6257736830972136,0.24749869108200073,-2.3622211433947085,2.8500680923461914
2036,284672,68.58413336999999,919.18,139,139,0.009156531,0.092626953125,0.44349414110183716,0.0003,1380,0.2,-0.006336501563782804,9.147447950951754,0.9141896367073059,-2.3549958243966103,1.758734107017517
2049,286720,63.88632083999999,888.59,140,139,0.014501169,0.090869140625,0.4435518682003021,0.0003,1390,0.2,-0.0030358667849213817,11.534020125493408,0.9362066388130188,-2.350121346116066,2.530677080154419
2063,288768,66.21852546,894.2,141,139,0.008567865,0.0853515625,0.4423844814300537,0.0003,1400,0.2,-0.009646645848988555,29.296396647393703,0.8727478384971619,-2.3429332889616488,3.8786091804504395
2076,290816,69.17537379999999,902.13,142,140,0.0137357265,0.141796875,0.4394441246986389,0.0003,1410,0.2,-0.0053753505402710285,13.306911222264171,0.9002585411071777,-2.323336409777403,1.6756601333618164
2089,292864,70.40590279000001,902.83,143,140,0.031243637,0.305615234375,0.43463969230651855,0.0003,1420,0.2,-0.00918870554305613,1.6356068299151958,0.2919449210166931,-2.2927785612642766,0.19934847950935364
2102,294912,70.43159600999999,899.93,144,140,0.0224085,0.25234375,0.43246564269065857,0.0003,1430,0.2,-0.008296526162303053,7.542817973345518,0.9405463933944702,-2.2659433394670487,4.228267192840576
2116,296960,70.74723599000001,899.93,145,140,0.013301571,0.16953125,0.432425320148468,0.0003,1440,0.2,-0.0051315041841007766,5.333581090159714,0.9487378597259521,-2.2597909934818743,1.1175367832183838
2129,299008,74.26545970000001,911.68,146,140,0.022306874,0.250537109375,0.43301212787628174,0.0003,1450,0.2,-0.011026979668531566,4.214215359091758,-0.44166433811187744,-2.262184463441372,0.7745566964149475
2143,301056,77.94110168,925.51,147,140,0.022084258,0.290234375,0.4238981008529663,0.0003,1460,0.2,-0.010301593724580015,0.36768806260079145,0.6092979311943054,-2.202603601664305,0.11402575671672821
2156,303104,80.3335617,932.02,148,140,0.019537352,0.23857421875,0.420217365026474,0.0003,1470,0.2,-0.006296769570326433,1.577357942936942,0.4575655460357666,-2.150686427950859,0.5520691275596619
2170,305152,87.17614556999999,956.48,149,140,0.017074954,0.247607421875,0.4138283133506775,0.0003,1480,0.2,-0.010909137804992497,0.31925861169584097,0.8042963743209839,-2.096533612161875,0.22943492233753204
2183,307200,90.84183988999999,968.89,150,140,0.029840214,0.25263671875,0.4148452579975128,0.0003,1490,0.2,-0.011902802577242255,2.8676642566919326,0.2586401104927063,-2.073134993761778,2.138686418533325
2197,309248,95.82923505,991.31,151,140,0.018158626,0.17734375,0.41631150245666504,0.0003,1500,0.2,-0.005256763764191419,8.113809765223413,0.6056550145149231,-2.0795406997203827,2.9603443145751953
2211,311296,96.27740777999999,988.78,152,140,0.007598835,0.057861328125,0.41606277227401733,0.0003,1510,0.2,-0.00506267661403399,34.29170502871275,0.9151177406311035,-2.0877705700695515,33.55525207519531
2226,313344,97.01369914000001,989.2,153,140,0.0068879854,0.06611328125,0.41575005650520325,0.0003,1520,0.2,-0.008412043572752737,41.29721097648144,0.8816366195678711,-2.0857659317553043,6.48159122467041
2241,315392,104.49655761999999,1013.58,154,140,0.011059076,0.1427734375,0.41617831587791443,0.0003,1530,0.2,-0.006283244483347517,17.845379441976547,0.9478766918182373,-2.0851975649595262,5.287608623504639
2254,317440,106.71118485999999,1023.51,155,140,0.015589159,0.233984375,0.41759854555130005,0.0003,1540,0.2,-0.0056101471476722505,19.887924511358143,0.9080260992050171,-2.094297620654106,5.696115493774414
2268,319488,111.06649977,1027.66,156,140,0.020731408,0.2072265625,0.4161580502986908,0.0003,1550,0.2,-0.007541762856999412,9.105723728053272,0.9414461255073547,-2.0906572133302688,0.9723160266876221
2281,321536,111.82715875,1027.18,157,140,0.024030419,0.292431640625,0.4118375778198242,0.0003,1560,0.2,-0.008870542523800396,3.4038311276584863,-0.017107605934143066,-2.058267191797495,1.2862534523010254
2295,323584,115.48481930000001,1040.58,158,140,0.018130526,0.254443359375,0.41194474697113037,0.0003,1570,0.2,-0.002514457708457485,7.7432493105530735,0.939494788646698,-2.0412794552743434,1.5170546770095825
2309,325632,122.49932966,1064.83,159,141,0.024210509,0.2447265625,0.41092807054519653,0.0003,1580,0.2,-0.006531826261198148,3.148746209219098,0.26668763160705566,-2.035177052766085,2.739530563354492
2322,327680,126.14083845000003,1077.99,160,141,0.025893144,0.270849609375,0.40637409687042236,0.0003,1590,0.2,-0.00922973943524994,3.376845739595592,0.2887611985206604,-2.003741818666458,1.0822365283966064
2336,329728,128.18211226999998,1084.72,161,141,0.024563754,0.289208984375,0.40122947096824646,0.0003,1600,0.2,-0.008811078831786289,1.4969420137349516,0.4201960563659668,-1.958436708524823,0.9816709756851196
2350,331776,129.91250939999998,1079.59,162,141,0.017327033,0.1599609375,0.40116748213768005,0.0003,1610,0.2,-0.009679240710102021,11.141411810740829,0.8885254263877869,-1.9363044045865536,3.6924800872802734
2363,333824,134.54144768,1089.12,163,141,0.02349865,0.251904296875,0.4004485011100769,0.0003,1620,0.2,-0.01175862987875007,3.2121832152828573,0.31851959228515625,-1.9321558363735676,1.0064777135849
2377,335872,135.31899256,1086.54,164,141,0.019023731,0.21318359375,0.40024006366729736,0.0003,1630,0.2,-0.00759216703590937,9.559710427001118,0.9235063195228577,-1.9282745540142059,1.1926603317260742
2390,337920,138.43559942,1090.16,165,141,0.022044208,0.28505859375,0.39439886808395386,0.0003,1640,0.2,-0.006529404898174107,2.1258965755347163,0.1552562117576599,-1.8843754030764104,0.07505191117525101
2403,339968,142.22446578999998,1101.17,166,141,0.00932749,0.1255859375,0.3947215676307678,0.0003,1650,0.2,-0.008660197842982598,29.004445771872998,0.8907456398010254,-1.8596603725105525,14.666268348693848
2416,342016,147.86983519,1120.65,167,141,0.022272822,0.25908203125,0.38997334241867065,0.0003,1660,0.2,-0.00355137147125788,2.2882282783277335,-0.18896925449371338,-1.8308775398880244,0.3173061013221741
2429,344064,151.0679603,1126.42,168,141,0.014859673,0.203076171875,0.38948681950569153,0.0003,1670,0.2,-0.005633341304201167,8.038784093782306,0.9241414666175842,-1.8040679428726434,3.467379570007324
2442,346112,150.94469581,1116.66,169,141,0.020987153,0.2345703125,0.389191210269928,0.0003,1680,0.2,-0.006072726537240669,13.10752194095403,0.9461630582809448,-1.801401162520051,11.483762741088867
